,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH
575497,4371211,29.152384,True,86996,0.8414368,2.920831,25.695309,0.0,0.0,0.5335143,0.0027303852
575510,4371211,26.067043,True,78606,0.71351314,3.0730093,22.806963,0.0,0.0,0.18673395,0.00033798782
575535,4371211,26.965525,True,83053,1.0724635,2.842183,23.528416,0.0,0.0,0.59251195,0.0024122177
575551,4371211,29.833681,True,84572,1.52144,1.8287911,27.133667,0.0,0.0,0.8688596,0.0023641596
575564,4371211,24.311853,True,76259,0.74575627,2.7287862,21.10166,0.0,0.0,0.4791889,0.0022191252
575585,4371211,29.16423,True,84847,0.5900986,2.565972,26.143753,0.0,0.0,0.45136246,0.0031423632
575603,4371211,30.83915,True,86565,1.0216379,1.9123147,28.155937,0.0,0.0,0.7680622,0.0028350495
575619,4371211,29.207865,True,86902,1.3832644,2.3422632,25.995619,0.0,0.0,0.8676527,0.0023287425
575628,4371211,25.813686,True,75786,0.516774,2.8817828,22.813534,0.0,0.0,0.11792047,0.0004481877
575643,4371211,19.40259,True,59340,0.49802136,2.321996,16.85787,0.0,0.0,0.22248262,0.00024107538
575655,4371211,29.352413,True,85695,1.5630449,2.5030508,26.213522,0.0,0.0,0.6329801,0.0028601876
575665,4371211,27.13692,True,81701,0.915997,2.7337542,23.934393,0.0,0.0,0.46599057,0.002783452
575692,4371211,29.508799,True,85646,0.8290533,2.8175278,26.284807,0.0,0.0,0.40529078,0.0011718906
575710,4371211,28.735031,True,86547,1.414794,3.234592,25.123503,0.0,0.0,0.374743,0.0021918514
575718,4371211,27.71249,True,82507,1.1455052,2.7215052,24.479403,0.0,0.0,0.5096683,0.0019154511
575732,4371211,28.97393,True,84704,0.6185418,2.1495368,25.981968,0.0,0.0,0.8399598,0.002465234
575743,4371211,27.781239,True,78155,1.2270359,1.8435957,25.226135,0.0,0.0,0.7074094,0.0040974487
575753,4371211,28.1645,True,84373,0.68063813,2.3568213,25.063847,0.0,0.0,0.73742896,0.006404147
575767,4371211,31.170757,True,84133,0.34351504,0.70666575,29.208544,0.0,0.0,1.2506938,0.00485401
575774,4371211,25.875065,True,73326,0.64089364,2.2988718,23.183615,0.0,0.0,0.39138386,0.001194307
575799,4371211,26.8334,True,82103,0.38207936,3.1633217,23.286753,0.0,0.0,0.38194707,0.0013807787
575816,4371211,29.181696,True,84418,0.28120077,2.9112928,25.990057,0.0,0.0,0.279388,0.00095657323
575833,4371211,22.971088,True,67162,0.4131751,2.2481027,20.428741,0.0,0.0,0.29291105,0.0013342837
575857,4371211,28.420069,True,84157,1.4929762,2.9449975,25.039072,0.0,0.0,0.43432572,0.0016738106
575876,4371211,29.371355,True,84928,0.95566267,2.716842,26.285818,0.0,0.0,0.366889,0.0018053403
575893,4371211,25.421188,True,76773,0.84710187,2.822265,22.209373,0.0,0.0,0.38819608,0.0013547916
575908,4371211,24.572647,True,79130,1.4496009,3.1302598,20.923698,0.0,0.0,0.516878,0.001811522
575920,4371211,28.084938,True,82485,0.8243674,2.8373947,24.94453,0.0,0.0,0.30158702,0.0014251686
575944,4371211,24.217485,True,73193,0.53551716,2.67328,21.236143,0.0,0.0,0.30712622,0.00093693443
575956,4371211,13.400418,True,43188,0.74963,2.0665784,11.223244,0.0,0.0,0.11044733,0.00014913935
575988,4371211,29.240477,True,83497,0.45127442,2.6856122,26.238295,0.0,0.0,0.31525445,0.0013160203
576014,4371211,15.327048,True,46199,0.39652792,1.7479992,13.364351,0.0,0.0,0.21352799,0.0011706672
576031,4371211,25.160065,True,81991,0.34550145,3.4682732,21.204292,0.0,0.0,0.48613033,0.0013704033
576052,4371211,28.84766,True,83687,0.52985877,2.5573206,25.785301,0.0,0.0,0.5036996,0.0013387164
576069,4371211,27.277422,True,82763,1.0286087,2.6598065,23.955122,0.0,0.0,0.65991133,0.0025827023
576080,4371211,28.778378,True,83922,1.0680561,2.564011,25.747889,0.0,0.0,0.46363276,0.0028457528
576103,4371211,27.738098,True,84441,1.3242344,3.1326618,24.159374,0.0,0.0,0.4438792,0.002184377
576115,4371211,29.761894,True,85046,0.661235,2.0945098,26.993116,0.0,0.0,0.6704104,0.0038568794
576126,4371211,25.965841,True,78272,0.16360882,3.1191607,22.675512,0.0,0.0,0.17033552,0.0008330671
576149,4371211,29.725079,True,85443,1.3306302,2.3768263,26.706963,0.0,0.0,0.6366019,0.004687626
576159,4371211,28.383059,True,81059,0.4183359,2.6157,25.458193,0.0,0.0,0.30826,0.0009044679
576171,4371211,28.010069,True,80358,1.2223481,2.717612,25.006716,0.0,0.0,0.28494364,0.00079667487
576191,4371211,17.90107,True,49168,0.42080566,1.4359199,16.261292,0.0,0.0,0.20336919,0.0004889687
576208,4371211,27.817291,True,85314,2.6509602,2.7513046,24.319641,0.0,0.0,0.7431459,0.003200223
576218,4371211,29.56576,True,84253,1.4031231,1.7445471,26.917788,0.0,0.0,0.89619535,0.007229987
576225,4371211,24.881092,True,77025,0.3814345,3.1131115,21.49247,0.0,0.0,0.2746883,0.00082303904
576256,4371211,30.072216,True,84250,0.6609653,2.3256335,27.2818,0.0,0.0,0.46287593,0.0019060862
576262,4371211,21.513271,True,58899,0.71307546,1.874628,19.510618,0.0,0.0,0.12769066,0.00033542843
576282,4371211,28.351273,True,81551,1.3724473,2.1439495,25.513807,0.0,0.0,0.6911316,0.0023853912
576297,4371211,28.984571,True,84175,0.727815,2.249408,26.093195,0.0,0.0,0.6375819,0.0043870714
576308,4371211,27.103535,True,80699,0.44149753,3.1971838,23.73823,0.0,0.0,0.16766708,0.00045466638
576323,4371211,27.606775,True,81578,1.1560766,2.8778396,24.457157,0.0,0.0,0.2708029,0.000975694
576348,4371211,23.03161,True,74847,0.4769414,3.1413786,19.40647,0.0,0.0,0.4828919,0.000871109
576373,4371211,29.05839,True,84326,0.48188657,2.4718208,26.027975,0.0,0.0,0.5554176,0.0031746682
576391,4371211,28.623827,True,83402,0.6262685,2.716011,25.44606,0.0,0.0,0.45989895,0.0018575012
576417,4371211,27.50839,True,81096,0.8714749,2.9593956,24.332785,0.0,0.0,0.21513744,0.0010725214
576439,4371211,26.961306,True,82306,1.3518987,2.015185,23.92681,0.0,0.0,1.0150028,0.0043079173
576449,4371211,29.81646,True,82818,0.9430537,1.8684459,27.289383,0.0,0.0,0.6558706,0.0027585754
576472,4371211,28.904259,True,82812,0.6200511,2.1688614,26.133135,0.0,0.0,0.59763557,0.004625632
576483,4371211,26.470335,True,78160,0.63567454,2.9185438,23.236195,0.0,0.0,0.31525162,0.00034542597
576497,4371211,26.029512,True,74608,0.7087849,2.2826927,23.406572,0.0,0.0,0.3385508,0.001695733
576521,4371211,29.441944,True,83695,1.4676604,1.8820666,26.76308,0.0,0.0,0.792273,0.0045229397
576541,4371211,26.283363,True,76707,0.12113829,2.77515,23.30748,0.0,0.0,0.19963488,0.0010978029
576565,4371211,23.220963,True,69602,0.49944016,2.6324086,20.399923,0.0,0.0,0.18794993,0.0006802729
576585,4371211,27.49098,True,84144,1.8280903,2.8504164,23.968771,0.0,0.0,0.66952956,0.002261534
576595,4371211,29.042221,True,83533,1.3598672,2.5063078,26.068422,0.0,0.0,0.46549764,0.001993976
576605,4371211,17.775284,True,60347,0.6087709,2.1964839,14.850234,0.0,0.0,0.72532594,0.0032407797
576616,4371211,22.653845,True,66639,0.94184506,2.156588,20.160786,0.0,0.0,0.33397827,0.0024923044
576629,4371211,27.134888,True,81398,1.3780327,2.670737,23.9713,0.0,0.0,0.49069753,0.00215323
576653,4371211,28.104717,True,83928,1.5305647,2.4961429,24.855549,0.0,0.0,0.7519769,0.0010473591
576666,4371211,29.426443,True,84283,0.4866452,2.4846642,26.5017,0.0,0.0,0.43753722,0.0025425646
576683,4371211,27.54963,True,82447,0.9865605,2.8827434,24.32419,0.0,0.0,0.34068662,0.0020086695
576701,4371211,15.870152,True,46886,0.52770716,1.7717189,13.882059,0.0,0.0,0.21546708,0.0009070406
576736,4371211,25.379993,True,76242,0.8000677,2.66713,22.35144,0.0,0.0,0.36033663,0.001087569
576762,4371211,28.805622,True,83705,1.0737016,2.1683903,25.92585,0.0,0.0,0.7087774,0.0026039393
576776,4371211,25.104439,True,82861,0.5724277,3.5065503,21.07992,0.0,0.0,0.5156848,0.00228368
576792,4371211,26.174215,True,79865,0.7563676,2.1063454,23.217995,0.0,0.0,0.84365296,0.0062234006
576803,4371211,27.369888,True,81411,1.085237,2.64741,24.269083,0.0,0.0,0.45072082,0.0026739067
576823,4371211,28.38,True,80900,1.7848591,2.0277302,25.646267,0.0,0.0,0.7031608,0.0028401415
576836,4371211,28.32965,True,83709,1.397264,2.2981865,25.349495,0.0,0.0,0.67928004,0.0026898317
576846,4371211,28.878464,True,85166,0.5401489,2.4306176,25.855576,0.0,0.0,0.58817005,0.004101877
576853,4371211,27.968142,True,82093,0.1740241,2.9297693,24.772635,0.0,0.0,0.26458004,0.0011564519
576878,4371211,18.717222,True,53670,0.30276597,1.8478928,16.756754,0.0,0.0,0.111985,0.00059063867
576898,4371211,21.87802,True,71163,1.7821376,2.287312,18.765907,0.0,0.0,0.82231534,0.002485045
576917,4371211,22.43797,True,65639,0.27706638,2.3295941,19.905977,0.0,0.0,0.20095386,0.0014445292
576943,4371211,28.109135,True,83324,0.27580586,2.8033762,24.874762,0.0,0.0,0.42898044,0.002017743
576958,4371211,28.493237,True,82724,1.1475,2.1746757,25.619473,0.0,0.0,0.69511026,0.0039793663
576972,4371211,22.337873,True,69829,0.56003517,2.1878264,19.408997,0.0,0.0,0.73866475,0.002385014
576986,4371211,24.56374,True,72381,0.5999626,2.618765,21.609762,0.0,0.0,0.3344331,0.0007804179
577016,4371211,27.193966,True,82974,0.53081393,3.2629452,23.582514,0.0,0.0,0.34766486,0.00084222975
577033,4371211,28.631723,True,81373,1.5545833,2.4570973,25.784794,0.0,0.0,0.3884804,0.0013507437
577049,4371211,28.619774,True,84106,0.53400296,3.1382444,25.238775,0.0,0.0,0.24155688,0.0011976567
577056,4371211,28.201647,True,81857,0.48715627,2.3335316,25.338373,0.0,0.0,0.52668977,0.0030524784
577074,4371211,28.249813,True,81836,0.0,0.012852723,26.350027,0.0,0.0,1.8777455,0.009187825
577080,4371211,28.564192,True,82979,0.59302133,1.4265119,26.008259,0.0,0.0,1.123323,0.0060981843
577085,4371211,28.232094,True,83526,0.2689766,2.3670344,25.141705,0.0,0.0,0.7198567,0.0034978301
577098,4371211,28.628826,True,81673,0.4277471,2.0176659,25.937984,0.0,0.0,0.67099303,0.0021843212
577120,4371211,26.311024,True,80638,1.6605706,2.793756,22.942455,0.0,0.0,0.57166594,0.003145199
577134,4371211,25.687069,True,78262,0.6970237,3.0840023,22.32869,0.0,0.0,0.27314842,0.0012293601
577156,4371211,26.566029,True,79834,1.4589888,2.924957,23.287258,0.0,0.0,0.35198826,0.0018260953
577167,4371211,28.470543,True,82629,0.5038003,2.788589,25.229168,0.0,0.0,0.45080966,0.001976035
577178,4371211,26.89791,True,84677,0.47819254,2.9199994,23.260967,0.0,0.0,0.71441025,0.0025312563
577184,4371211,28.238049,True,82545,2.7656188,2.4249384,25.127043,0.0,0.0,0.68358976,0.002477573
577191,4371211,20.678314,True,65195,2.1607325,2.4207845,17.72594,0.0,0.0,0.5309658,0.0006236621
577207,4371211,25.417433,True,79569,0.533099,3.327881,21.838282,0.0,0.0,0.25065902,0.00061057345
577227,4371211,25.614403,True,79595,0.46553534,3.1333718,22.133032,0.0,0.0,0.3456175,0.002382766
577246,4371211,27.40479,True,76204,0.89838165,1.5410453,25.052723,0.0,0.0,0.8087251,0.0022967968
577263,4371211,27.75893,True,82354,0.7447232,2.7153256,24.564844,0.0,0.0,0.47620252,0.0025587368
577277,4371211,17.139187,True,51257,0.19317138,1.9439679,14.986234,0.0,0.0,0.20854232,0.0004431778
577293,4371211,28.841808,True,82467,0.81824887,2.2221441,26.053255,0.0,0.0,0.56377405,0.0026362643
577306,4371211,28.51,True,83644,1.0569578,2.579856,25.385391,0.0,0.0,0.5423605,0.0023917847
577316,4371211,28.663002,True,82912,0.5271438,2.5210958,25.744854,0.0,0.0,0.39523408,0.0018188849
577335,4371211,27.686623,True,81766,1.0705096,2.5413215,24.64523,0.0,0.0,0.4989541,0.001117556
577356,4371211,25.435635,True,75576,1.1777256,2.6092193,22.479855,0.0,0.0,0.34554252,0.0010175861
577387,4371211,24.555998,True,74858,0.60157824,2.6900542,21.49904,0.0,0.0,0.3648981,0.0020034867
577402,4371211,30.351568,True,81614,0.20148914,1.4687802,28.110943,0.0,0.0,0.7664179,0.005427466
577413,4371211,26.327658,True,79601,0.5555,3.0749073,22.979362,0.0,0.0,0.27270398,0.00068424916
577430,4371211,26.241537,True,78029,0.9484088,2.4557552,23.275124,0.0,0.0,0.5082634,0.0023939009
577447,4371211,27.55595,True,83380,0.40347612,3.187702,24.104265,0.0,0.0,0.26288104,0.0011022185
577459,4371211,26.227304,True,82693,2.782616,3.2103283,22.52637,0.0,0.0,0.48835862,0.0022497806
577476,4371211,28.951202,True,82404,1.333992,1.4863663,26.423841,0.0,0.0,1.0382535,0.0027427992
577485,4371211,20.470497,True,61782,0.462882,2.591509,17.763353,0.0,0.0,0.11526139,0.0003734031
577504,4371211,26.342657,True,77142,0.47179013,2.6549377,23.397978,0.0,0.0,0.28809962,0.001641032
577518,4371211,26.296164,True,79151,0.5799799,2.9831812,23.063288,0.0,0.0,0.24867287,0.0010220075
577542,4371211,28.008776,True,82216,1.425701,1.959757,25.1321,0.0,0.0,0.9139952,0.0029243901
577551,4371211,23.959774,True,71650,0.59221065,2.157352,21.19873,0.0,0.0,0.60106295,0.002628283
577568,4371211,21.737919,True,65410,0.52666897,2.0233173,19.278559,0.0,0.0,0.43325993,0.0027830764
577593,4371211,26.012913,True,76629,1.7284411,2.1096516,23.188166,0.0,0.0,0.7134484,0.0016480123
577609,4371211,25.270828,True,81596,1.2406156,2.2961068,21.871143,0.0,0.0,1.1008344,0.0027435499
577624,4371211,20.157103,True,65842,0.5632459,3.01753,16.927134,0.0,0.0,0.21151812,0.00092091574
577646,4371211,27.383291,True,78609,0.20760755,1.9706359,24.779713,0.0,0.0,0.6285729,0.00436994
577653,4371211,27.604517,True,82545,1.4778253,2.6750734,24.440474,0.0,0.0,0.4868823,0.002088052
577665,4371211,22.895931,True,60433,0.572864,1.3449352,21.156261,0.0,0.0,0.39359137,0.0011436158
577693,4371211,26.400885,True,77653,0.55225134,2.7927692,23.430841,0.0,0.0,0.17604172,0.0012334979
577713,4371211,22.205727,True,65126,0.30046248,2.1702888,19.788683,0.0,0.0,0.24507,0.0016842025
577740,4371211,24.75422,True,70559,0.92969304,2.4905496,22.127975,0.0,0.0,0.1347785,0.0009151222
577764,4371211,25.164062,True,75708,0.6892314,2.6004856,22.173477,0.0,0.0,0.3882898,0.0018098932
577781,4371211,27.838863,True,81982,0.5850114,2.5204988,24.853527,0.0,0.0,0.46086463,0.003974037
577792,4371211,25.939955,True,78567,0.31366262,2.9174213,22.687141,0.0,0.0,0.33393002,0.0014634165
577811,4371211,24.971447,True,65635,0.51504064,0.8634131,23.340849,0.0,0.0,0.76485914,0.0023260422
577838,4371211,22.76233,True,73242,0.6965333,2.3097785,19.647123,0.0,0.0,0.80132276,0.0041058934
577853,4371211,28.838682,True,81183,0.30510765,2.1316981,26.204927,0.0,0.0,0.4992254,0.0028318092
577873,4371211,28.322227,True,82959,0.5421255,2.3889627,25.245853,0.0,0.0,0.68474495,0.0026674182
577882,4371211,25.551292,True,77751,0.1808497,3.1629167,22.226057,0.0,0.0,0.16157322,0.00074550917
577902,4371211,27.701838,True,81330,1.0939001,2.8142507,24.499624,0.0,0.0,0.38619146,0.0017713198
577918,4371211,28.5308,True,81725,0.3668983,2.302295,25.712498,0.0,0.0,0.51418704,0.0018200997
577936,4371211,27.767126,True,81755,1.1582619,1.9505634,24.921274,0.0,0.0,0.8926269,0.0026623048
577940,4371211,25.85208,True,75188,0.73959774,2.6059709,23.028404,0.0,0.0,0.21706846,0.0006369652
577958,4371211,27.26982,True,81148,1.0619146,2.2584283,24.207403,0.0,0.0,0.7999957,0.003991468
577972,4371211,28.115593,True,81941,0.6585111,2.1299992,25.228157,0.0,0.0,0.75458103,0.0028555628
577986,4371211,18.776562,True,57999,0.21692348,2.492376,16.164726,0.0,0.0,0.11906273,0.00039549934
578003,4371211,25.826471,True,79663,0.47356755,3.2130291,22.35953,0.0,0.0,0.2530058,0.0009081487
578018,4371211,27.342075,True,83011,2.6073956,2.3746574,24.113873,0.0,0.0,0.8506066,0.0029404473
578027,4371211,27.175663,True,80282,1.3998706,2.4016778,24.238749,0.0,0.0,0.5321796,0.00305691
578040,4371211,26.519415,True,77600,1.6067128,2.300262,23.728624,0.0,0.0,0.4867802,0.0037481294
578049,4371211,27.04549,True,78015,0.36700577,2.2505288,24.343403,0.0,0.0,0.44887665,0.0026823867
578065,4371211,25.138964,True,78069,0.4273806,3.1151462,21.641613,0.0,0.0,0.38080093,0.0014030087
578094,4371211,26.491312,True,81574,1.828327,2.8597484,23.163391,0.0,0.0,0.46666685,0.0015046833
578112,4371211,27.900475,True,82022,1.0006279,1.9367423,25.066374,0.0,0.0,0.8931248,0.0042342977
578159,4371211,24.963306,True,77826,1.061398,2.7357209,21.697733,0.0,0.0,0.5286778,0.0011751293
578179,4371211,26.263226,True,76702,0.9327126,2.5614376,23.311525,0.0,0.0,0.38811415,0.0021490732
578193,4371211,18.811434,True,54225,0.40482947,1.7838172,16.768383,0.0,0.0,0.2579709,0.0012630362
578209,4371211,27.11966,True,78675,0.50076175,2.7212398,24.09567,0.0,0.0,0.30189145,0.00085720664
578221,4371211,26.720774,True,78126,0.46576348,2.1824777,23.981916,0.0,0.0,0.55381817,0.0025614225
578248,4371211,27.472857,True,79501,2.2507985,2.4089737,24.616919,0.0,0.0,0.4444785,0.0024864573
578265,4371211,28.483686,True,81184,0.77841955,2.1617575,25.709465,0.0,0.0,0.6105973,0.001866729
578277,4371211,18.002867,True,50411,0.43967327,1.28656,16.345722,0.0,0.0,0.36819613,0.0023873176
578324,4371211,27.49356,True,79856,0.75852126,2.2662349,24.63613,0.0,0.0,0.5879551,0.003241449
578352,4371211,26.59859,True,81365,0.6696148,2.5611112,23.419718,0.0,0.0,0.6154718,0.002290257
578367,4371211,18.002201,True,53009,1.0872355,1.6382064,15.951375,0.0,0.0,0.41162372,0.0009969232
578389,4371211,23.759369,True,71426,0.46402588,2.9368386,20.66535,0.0,0.0,0.15698536,0.00019610749
578417,4371211,29.223047,True,81609,0.83724195,2.0039573,26.620508,0.0,0.0,0.5954406,0.003139951
578426,4371211,27.934473,True,79744,0.83754283,2.125391,25.19125,0.0,0.0,0.61491156,0.0029207794
578436,4371211,27.703382,True,81348,0.7185346,2.8829966,24.615402,0.0,0.0,0.20400672,0.0009771605
578454,4371211,24.41732,True,73899,1.0007238,3.1069226,21.191652,0.0,0.0,0.1186031,0.00014209765
578483,4371211,26.3821,True,76505,0.4037706,2.4815214,23.595657,0.0,0.0,0.3032113,0.0017080872
578511,4371211,27.259659,True,80562,0.8998113,2.6453657,24.20083,0.0,0.0,0.41106847,0.0023944038
578529,4371211,28.016623,True,81354,1.25031,1.9113162,25.267086,0.0,0.0,0.83581525,0.0024053275
578542,4371211,25.248997,True,76899,0.21434508,3.1274672,21.950014,0.0,0.0,0.17062058,0.00089471985
578569,4371211,30.318928,True,76982,0.0,0.051648557,29.04676,0.0,0.0,1.2145929,0.005925892
578577,4371211,22.936308,True,70796,0.14998133,2.8296752,19.757338,0.0,0.0,0.34769386,0.0016009181
578591,4371211,27.173813,True,77322,0.5660257,2.4391577,24.411655,0.0,0.0,0.32224113,0.00075822324
578606,4371211,27.927395,True,82143,0.572526,2.489216,24.874762,0.0,0.0,0.5605186,0.0028986018
578620,4371211,23.670332,True,72971,1.092011,2.565178,20.639565,0.0,0.0,0.4634204,0.0021692843
578646,4371211,23.98779,True,72105,1.5542775,2.5178533,20.978806,0.0,0.0,0.48883212,0.0022986406
578660,4371211,28.425503,True,81167,0.7790536,1.7311388,25.817152,0.0,0.0,0.8746761,0.0025371467
578673,4371211,19.472107,True,58463,0.45335227,2.3505607,16.991846,0.0,0.0,0.12943642,0.0002627482
578698,4371211,27.656874,True,81841,0.58125246,2.7227433,24.476368,0.0,0.0,0.45650554,0.001255733
578707,4371211,26.079657,True,80143,0.68491596,3.0761395,22.707869,0.0,0.0,0.29361564,0.0020315712
578723,4371211,21.972605,True,58612,0.56076527,1.1976546,20.292236,0.0,0.0,0.48062253,0.0020923684
578747,4371211,26.047089,True,75791,1.2166814,2.5988255,23.13154,0.0,0.0,0.3158601,0.000862599
578762,4371211,24.39497,True,80370,0.7829404,3.2205927,20.509127,0.0,0.0,0.66373247,0.0015175373
578778,4371211,18.022747,True,50617,0.64118123,1.3861134,16.320444,0.0,0.0,0.3142656,0.0019231793
578798,4371211,27.169374,True,77604,0.41765732,1.9764485,24.561304,0.0,0.0,0.62936074,0.0022606135
578816,4371211,19.378431,True,54989,0.48299855,1.7916279,17.37861,0.0,0.0,0.20703202,0.0011606553
578838,4371211,25.614344,True,74030,1.5146024,2.4377358,22.875216,0.0,0.0,0.2998476,0.0015457128
578861,4371211,29.224371,True,82304,0.72734773,1.9133098,26.582085,0.0,0.0,0.7254964,0.0034797601
578869,4371211,21.06838,True,61469,0.4279389,2.1914103,18.709282,0.0,0.0,0.16731812,0.0003693462
578889,4371211,25.059298,True,77628,0.6565663,3.0895696,21.719471,0.0,0.0,0.24928273,0.0009741948
578921,4371211,26.734825,True,79888,0.59649265,2.7584908,23.58858,0.0,0.0,0.38635275,0.0014017052
578937,4371211,27.32253,True,78460,1.1545734,2.11532,24.606806,0.0,0.0,0.5986674,0.0017370346
578953,4371211,25.035046,True,75400,0.6945691,2.967737,21.895918,0.0,0.0,0.17088933,0.0005012337
578985,4371211,27.05874,True,80504,1.8679552,2.4710593,23.965738,0.0,0.0,0.6186986,0.0032442505
579005,4371211,18.654604,True,52250,0.46743363,1.6549535,16.774956,0.0,0.0,0.22388226,0.0008135999
579022,4371211,28.108116,True,81508,0.7836161,2.7762525,24.999638,0.0,0.0,0.33070275,0.0015226486
579033,4371211,26.385702,True,79352,0.26667055,3.0310044,23.053177,0.0,0.0,0.30011433,0.0014060546
579051,4371211,26.926949,True,80927,1.7992469,2.4682992,23.775137,0.0,0.0,0.68098485,0.0025274423
579067,4371211,25.254028,True,78434,0.6516964,2.936896,21.83626,0.0,0.0,0.47920865,0.0016640712
579083,4371211,23.86318,True,69226,1.4173063,2.318575,21.152723,0.0,0.0,0.39156193,0.00032020535
579098,4371211,25.955648,True,80224,0.43283927,3.3277416,22.362057,0.0,0.0,0.26420885,0.0016407431
579115,4371211,28.031466,True,79949,1.1352439,2.681184,25.135637,0.0,0.0,0.21377921,0.0008647172
579126,4371211,26.12731,True,77958,1.0506779,2.6976006,23.079971,0.0,0.0,0.34763214,0.002104964
579145,4371211,25.76013,True,79103,0.6793368,1.7017472,22.90555,0.0,0.0,1.1484666,0.0043675406
579157,4371211,25.822512,True,71204,1.1138918,1.9545807,23.403034,0.0,0.0,0.46351293,0.0013830637
579164,4371211,24.565666,True,72647,0.20720558,2.5996525,21.757895,0.0,0.0,0.20670383,0.0014147717
579180,4371211,26.183607,True,73482,0.93009484,2.2230449,23.61487,0.0,0.0,0.34420463,0.0014869277
579197,4371211,25.38819,True,78525,1.3309181,2.4847882,22.16286,0.0,0.0,0.7385011,0.0020398935
579209,4371211,14.693155,True,47709,0.5157868,2.1726592,12.307701,0.0,0.0,0.21245983,0.0003359074
579236,4371211,25.99415,True,69345,1.3727819,1.0752435,24.152802,0.0,0.0,0.76318437,0.0029218195
579246,4371211,27.038645,True,79782,1.0594329,2.8418636,23.907597,0.0,0.0,0.28794062,0.0012431826
