,Unnamed: 0,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhalosSFR
2520,524996,4371211,58.822019999999995,True,144883,0.0,0.5477048000000001,56.502480000000006,0.0,0.0,1.7583650000000002,0.013474951499999999,0.0
2528,525230,4371211,70.75545,True,178494,0.0,0.69449097,67.609436,0.0,0.0,2.4379343999999996,0.013585837,0.0
2541,525634,4371211,60.027843000000004,True,168852,0.0,1.1564242,55.777485,0.0,0.0,3.0848632,0.009071741,0.0
2542,525649,4371211,61.401430000000005,True,170016,0.0,1.7870023999999998,56.949909999999996,0.0,0.0,2.6537626,0.010750441999999999,0.0
2551,525937,4371211,73.99826,True,176858,0.0,0.080084495,71.75009,0.0,0.0,2.1561859,0.011900643,0.0
2558,526153,4371211,70.67905400000001,True,166709,0.0,0.25870922,68.579636,0.0,0.0,1.8286289,0.012080046,0.0
2581,526848,4371211,74.88882,True,174869,0.0,0.24290766,72.83202,0.0,0.0,1.7941101000000002,0.019780755,0.0
2587,527081,4371211,57.685019999999994,True,150758,0.045757398,1.9640319,54.062576,0.0,0.0,1.6496685000000002,0.008743961,0.002773732904519908
2588,527123,4371211,65.99377,True,171388,0.0,0.8938655999999999,62.6083,0.0,0.0,2.4806566,0.010946127,0.0
2590,527183,4371211,70.71785,True,165790,0.0,0.6695506,68.50329599999999,0.0,0.0,1.5346001,0.010407851999999999,0.0
2605,527624,4371211,66.3145,True,166926,0.0,0.73811007,63.37475,0.0,0.0,2.1896281,0.012010055,0.0
2609,527744,4371211,56.53816,True,141417,0.0,0.93792087,53.936184,0.0,0.0,1.6544574,0.009596634,0.0
2618,527996,4371211,59.168713000000004,True,158657,0.0,1.0206614,55.6794,0.0,0.0,2.4547422,0.013905912,0.0
2620,528038,4371211,52.483546999999994,True,151298,0.14964065,3.9463991999999997,47.218113,0.0,0.0,1.3088287,0.010207943,0.011433173034790571
2633,528467,4371211,29.565508,True,78736,0.0,0.29064650000000003,27.917307,0.0,0.0,1.3470399,0.010514377,0.0
2644,528787,4371211,63.769104000000006,True,159933,0.0,1.5753843,60.53443000000001,0.0,0.0,1.6469953999999998,0.012291038,0.0
2650,528966,4371211,62.66441700000001,True,157479,0.0,1.1310071000000002,59.69771,0.0,0.0,1.8242173,0.011486113999999999,0.0
2657,529180,4371211,67.01612,True,160027,0.0,0.2545022,64.88287,0.0,0.0,1.8672644,0.011478435,0.0
2659,529218,4371211,55.43838,True,151040,0.0,2.1286783,51.34916,0.0,0.0,1.949968,0.010575638,0.0
2664,529329,4371211,65.41660999999999,True,159974,0.0,1.1290586999999999,62.64773,0.0,0.0,1.6274628999999998,0.012355096999999999,0.0
2669,529509,4371211,58.931343000000005,True,140660,0.0,0.17481206,57.076809999999995,0.0,0.0,1.6655862000000001,0.014135281000000001,0.0
2672,529611,4371211,48.422234,True,137150,0.0,0.010663364,45.32777,0.0,0.0,3.072537,0.011263047,0.0
2681,529863,4371211,62.90518,True,162574,0.0,1.267139,59.481322999999996,0.0,0.0,2.1479506,0.008769664,0.0
2694,530222,4371211,61.459056999999994,True,163175,0.12513518,2.1458228,57.386223,0.0,0.0,1.9167536,0.010257899999999999,0.006528495890134236
2702,530450,4371211,61.721138,True,163791,0.0038825009999999996,1.445437,57.960552,0.0,0.0,2.3044121,0.010733019,0.0001684811930990989
2719,530974,4371211,65.5861,True,161508,0.0,0.14330448,63.21246,0.0,0.0,2.2188003,0.011530248,0.0
2732,531332,4371211,59.95675,True,150177,0.0,1.1372352,57.072765000000004,0.0,0.0,1.7370642,0.009683632,0.0
2734,531391,4371211,46.266964,True,129012,0.0,1.1493901000000002,42.926292,0.0,0.0,2.1810422000000003,0.010240418000000001,0.0
2750,531900,4371211,58.529906999999994,True,144794,0.019589627,1.3723907,55.774956,0.0,0.0,1.3723395,0.010221157,0.0014274621549550965
2754,532001,4371211,59.904167,True,160860,0.0,0.36597029999999997,56.6041,0.0,0.0,2.924771,0.00932822,0.0
2763,532226,4371211,64.42265,True,158380,0.0,0.31223395,62.042559999999995,0.0,0.0,2.0566168,0.011242781,0.0
2772,532465,4371211,66.20109000000001,True,161835,0.0,0.45873168,63.718540000000004,0.0,0.0,2.0116631999999997,0.012154506,0.0
2781,532741,4371211,63.43739,True,155595,0.0,0.7293123,60.864067000000006,0.0,0.0,1.8320166000000002,0.011991957,0.0
2807,533521,4371211,61.979533999999994,True,152247,0.0,0.5983763000000001,59.518227,0.0,0.0,1.8498601000000003,0.013071187,0.0
2813,533667,4371211,63.341976,True,151500,0.0,0.8888906999999999,60.999559999999995,0.0,0.0,1.4429439,0.010578598,0.0
2828,534122,4371211,58.482643,True,148227,0.0,1.4472154,55.424088,0.0,0.0,1.6018428999999998,0.009495269,0.0
2840,534489,4371211,56.95118299999999,True,150293,0.0,2.2513919999999996,53.138386,0.0,0.0,1.5528867,0.008516478000000001,0.0
2841,534514,4371211,58.399193000000004,True,149480,0.0,1.0134251,55.397797,0.0,0.0,1.9813802,0.0065902784,0.0
2842,534539,4371211,55.164536,True,139466,0.0,0.9974476999999999,52.465973,0.0,0.0,1.690694,0.010421324000000001,0.0
2847,534682,4371211,56.885498,True,152709,0.0,0.9891203000000002,53.44021600000001,0.0,0.0,2.4449484,0.011215038,0.0
2854,534859,4371211,46.856457,True,121884,0.0,1.2997233999999998,44.0881,0.0,0.0,1.4603071,0.008324429,0.0
2867,535262,4371211,58.363014,True,148980,0.0,0.67645466,55.583344,0.0,0.0,2.0916333,0.011583553,0.0
2868,535279,4371211,62.234134999999995,True,147403,0.0,0.72996426,60.1325,0.0,0.0,1.361106,0.01056352,0.0
2871,535372,4371211,42.29333,True,126304,0.07931429,3.8644326,37.426655,0.0,0.0,0.9952118000000001,0.0070345663000000004,0.007969588985982682
2883,535709,4371211,56.715419999999995,True,147337,0.13068573,1.2381202,53.54234,0.0,0.0,1.9271703000000002,0.007788268,0.006781223745509154
2884,535742,4371211,50.813297,True,152765,0.14893188,4.241192,45.059814,0.0,0.0,1.5062913,0.0059989076,0.009887322591586367
2890,535873,4371211,47.000865999999995,True,131755,0.0,2.088511,43.138634,0.0,0.0,1.764998,0.008722729,0.0
2906,536307,4371211,57.369476,True,141724,0.0,0.7403415,54.92913000000001,0.0,0.0,1.6889753,0.011027688,0.0
2918,536615,4371211,55.95094,True,148066,0.0,1.3254588,52.587814,0.0,0.0,2.0268900000000003,0.010775578000000001,0.0
2922,536758,4371211,45.961857,True,128287,0.02074576,2.322676,42.082993,0.0,0.0,1.5492274,0.0069616884,0.0013391036073852039
2924,536830,4371211,56.385277,True,147752,0.0,0.92200786,53.283993,0.0,0.0,2.169261,0.010016701999999999,0.0
2931,536998,4371211,53.70163,True,144140,0.0,0.7210538000000001,50.492717999999996,0.0,0.0,2.4773462000000004,0.010514832,0.0
2937,537154,4371211,48.574265000000004,True,142390,0.0,1.8838009999999998,44.27567,0.0,0.0,2.40484,0.009953075,0.0
2946,537365,4371211,60.833668,True,144864,0.0,0.5005048,58.76239399999999,0.0,0.0,1.5608982,0.00987091,0.0
2956,537690,4371211,59.033035,True,149303,0.0,0.76982987,56.31137,0.0,0.0,1.9429330000000002,0.008900055,0.0
2963,537865,4371211,55.93691999999999,True,144982,0.0,0.49343848,53.120186,0.0,0.0,2.3132727,0.010025148000000001,0.0
2970,538080,4371211,47.88967,True,141521,0.1961664,2.288477,43.367657,0.0,0.0,2.2243836,0.0091542285,0.008818910551219673
2977,538258,4371211,58.844947999999995,True,146858,0.0,0.6977669,56.263847,0.0,0.0,1.8717811000000002,0.011552748,0.0
2984,538406,4371211,52.796654000000004,True,136107,0.0,0.99318135,49.994724,0.0,0.0,1.7979870999999998,0.010759546000000002,0.0
2988,538535,4371211,51.873985,True,143506,0.0016766659,1.1568555,48.291447,0.0,0.0,2.4174017999999995,0.008282496,6.935818034056234e-05
2995,538680,4371211,51.927765,True,139066,0.13936052,2.347607,48.216114000000005,0.0,0.0,1.3540196000000002,0.010022133,0.010292356181550104
2998,538761,4371211,54.661235999999995,True,137375,0.0,1.4638593999999998,51.79457,0.0,0.0,1.3928768999999999,0.009928399999999999,0.0
3000,538824,4371211,57.90925,True,143358,0.00085544493,0.8775521000000001,55.401337,0.0,0.0,1.6200535,0.010305505,5.280349877334298e-05
3001,538846,4371211,50.062090000000005,True,143558,0.034402203,2.9388428,45.370743,0.0,0.0,1.7472668000000002,0.00523954,0.001968915279566921
3011,539114,4371211,58.38086,True,144760,0.0,0.6960242,55.927640000000004,0.0,0.0,1.7452884999999998,0.011908506000000001,0.0
3043,539954,4371211,50.39682,True,135672,0.0,0.3477225,47.594765,0.0,0.0,2.4420495,0.012282976999999999,0.0
3068,540533,4371211,53.652126,True,136473,0.0,0.19923587,51.302647,0.0,0.0,2.1391435000000003,0.011101243,0.0
3069,540554,4371211,50.16677,True,136496,0.0,0.71120507,47.098797,0.0,0.0,2.3440112999999996,0.012759205,0.0
3071,540587,4371211,33.532166,True,96146,0.012544188000000001,0.020387573,31.370886,0.0,0.0,2.140891,0.0,0.0005859330531073279
3083,540905,4371211,52.763045999999996,True,139737,0.0,0.9696621999999999,49.707054,0.0,0.0,2.0787625,0.007568355600000001,0.0
3084,540926,4371211,48.185555,True,138907,0.0,1.007482,44.497616,0.0,0.0,2.6706746,0.009781904000000001,0.0
3107,541522,4371211,51.655809999999995,True,129778,0.012095288999999999,0.65832555,49.297540000000005,0.0,0.0,1.6901283,0.009819518000000001,0.0007156432443619812
3117,541746,4371211,37.02104,True,107236,0.06099723,1.4795691,33.807247,0.0,0.0,1.7280619,0.0061646936999999995,0.003529805847811355
3134,542129,4371211,49.899066999999995,True,135364,0.0,1.309957,46.617996000000005,0.0,0.0,1.9624273999999997,0.008687193499999999,0.0
3151,542569,4371211,26.455683,True,77575,0.043743704,2.4039419,23.537012,0.0,0.0,0.5131117999999999,0.0016186310000000001,0.008525179892569224
3157,542735,4371211,42.294197,True,119818,0.005704879300000001,2.1635162999999995,38.649640000000005,0.0,0.0,1.473558,0.007484322,0.0003871499662721116
3170,543043,4371211,42.695396,True,108994,0.0,1.5612617,40.15524,0.0,0.0,0.97083217,0.008062785,0.0
3177,543241,4371211,54.093052,True,134998,0.0,1.0935369,51.527626,0.0,0.0,1.4608521,0.01103554,0.0
3183,543359,4371211,44.03565,True,127262,0.038154725,2.7979956,39.776559999999996,0.0,0.0,1.4524006,0.00868734,0.0026270111014826073
3201,543722,4371211,50.457573,True,122438,0.0,0.93847007,48.33897,0.0,0.0,1.1700995,0.010033136,0.0
3217,544116,4371211,49.679127,True,128504,0.0,1.6133944,46.653385,0.0,0.0,1.4019128,0.010433108,0.0
3220,544179,4371211,50.894257,True,129417,0.0,0.6679666999999999,48.474464000000005,0.0,0.0,1.7409487000000001,0.010877185,0.0
3236,544544,4371211,41.848045,True,100893,0.0,0.23647649999999998,40.39842,0.0,0.0,1.2020674,0.011081134,0.0
3247,544806,4371211,53.501906999999996,True,133193,0.0,0.5960985,51.201027,0.0,0.0,1.6945827000000002,0.010199693000000001,0.0
3251,544896,4371211,46.310947,True,124167,0.021636896,1.863376,43.065323,0.0,0.0,1.3735677,0.008679719,0.0015752333139458655
3270,545399,4371211,54.800934,True,133501,0.0,0.2804875,52.843636,0.0,0.0,1.6662188999999998,0.01058906,0.0
3288,545821,4371211,45.931236,True,129240,0.0,1.2596645,42.463184000000005,0.0,0.0,2.1993873,0.0090012625,0.0
3294,545936,4371211,55.4108,True,130599,0.0,0.28250563,53.725864,0.0,0.0,1.3901054,0.012327744,0.0
3315,546464,4371211,53.170876,True,127963,0.0,0.40611753,51.28495,0.0,0.0,1.4692907,0.01051675,0.0
3331,546873,4371211,44.76327,True,122849,0.0,1.1738127,41.64011,0.0,0.0,1.9398421000000001,0.009507063,0.0
3336,546982,4371211,41.787518,True,126139,0.0,0.9760694999999999,38.078846,0.0,0.0,2.7219706,0.010634128999999999,0.0
3339,547034,4371211,48.239509999999996,True,125005,0.0,0.43736790000000003,45.846992,0.0,0.0,1.9453776000000003,0.009770369000000001,0.0
3346,547193,4371211,47.30151,True,117136,0.0,0.5745276,45.260529999999996,0.0,0.0,1.4559932,0.010462913,0.0
3356,547427,4371211,50.846817,True,127565,0.0,0.45619574,48.663044,0.0,0.0,1.7150787,0.012499416999999999,0.0
3368,547691,4371211,41.85581,True,117384,0.0,1.2669966000000001,38.67239,0.0,0.0,1.9067253,0.0096960785,0.0
3393,548246,4371211,49.831109999999995,True,124430,0.0,0.8204123999999999,47.531063,0.0,0.0,1.4696649,0.009967258,0.0
3408,548609,4371211,50.94234,True,123916,0.0,0.6021839,48.94768,0.0,0.0,1.381924,0.010552328,0.0
3410,548662,4371211,35.562733,True,101017,0.0,0.50823987,33.033215000000006,0.0,0.0,2.013141,0.0081392415,0.0
3423,548910,4371211,48.392776,True,120277,0.0,0.79762435,46.20191,0.0,0.0,1.3826287,0.010618252,0.0
3483,550382,4371211,49.970141999999996,True,123046,0.0,0.5076494,47.9517,0.0,0.0,1.5012246,0.009568772,0.0
3489,550537,4371211,39.604416,True,111399,0.0,2.1329777,36.193558,0.0,0.0,1.2675241000000002,0.010354031999999999,0.0
3497,550735,4371211,44.482395000000004,True,116977,0.008201678,1.263391,41.778636999999996,0.0,0.0,1.4325694,0.0077962545,0.0005725152303267123
3499,550757,4371211,41.92882,True,110281,0.0,0.72053576,39.54703,0.0,0.0,1.6515648,0.009688168,0.0
3501,550798,4371211,49.290572999999995,True,119565,0.0,0.8476805000000001,47.301025,0.0,0.0,1.1315794,0.010289003,0.0
3538,551607,4371211,39.74239,True,100846,0.0,0.7680459,37.72292,0.0,0.0,1.2448066,0.006617984,0.0
3561,552203,4371211,46.624706,True,118808,0.0,0.4917701,44.437958,0.0,0.0,1.6830702000000002,0.011908875,0.0
3564,552272,4371211,43.829075,True,115462,0.0,0.34458083,41.583484999999996,0.0,0.0,1.8917884999999999,0.009217795,0.0
3566,552296,4371211,37.252663,True,116179,0.11243529,2.1417,33.173256,0.0,0.0,1.9292723999999999,0.008431461,0.005827859767236602
3580,552596,4371211,44.410441999999996,True,119015,0.0,0.65983796,41.81605,0.0,0.0,1.9250706000000002,0.00948402,0.0
3610,553235,4371211,44.113213,True,110405,0.0,0.6882736999999999,42.069846999999996,0.0,0.0,1.3439343000000001,0.011155115,0.0
3621,553511,4371211,42.11936,True,111720,0.09014616,1.5513538,39.295759999999994,0.0,0.0,1.2624841999999998,0.009762429,0.007140379261776109
3624,553572,4371211,41.268044,True,110146,0.0,1.248931,38.535885,0.0,0.0,1.472755,0.010474862,0.0
3633,553708,4371211,39.22802,True,108452,0.10430099,2.0087588,36.082333,0.0,0.0,1.131047,0.005883404,0.009221631815477164
3644,553932,4371211,45.552096999999996,True,108301,0.0,0.020211656,44.207924,0.0,0.0,1.3135091,0.010455384,0.0
3650,554058,4371211,36.443115,True,106009,0.11132393,2.531926,32.777393,0.0,0.0,1.1269056,0.0068892957999999995,0.00987872719773511
3656,554189,4371211,41.91985,True,111062,0.0,0.717785,39.497486,0.0,0.0,1.6983926,0.006186273000000001,0.0
3669,554492,4371211,44.93581,True,109390,0.0,0.021506252000000003,43.402035,0.0,0.0,1.5020703000000002,0.010198232,0.0
3699,555091,4371211,47.681095,True,115411,0.0,0.27686125,46.004734,0.0,0.0,1.3915643999999998,0.007935379000000001,0.0
3722,555635,4371211,38.759212,True,108426,0.0,1.5121869,35.74107,0.0,0.0,1.4978162,0.008138909,0.0
3762,556431,4371211,44.304363,True,110009,0.0,0.51858157,42.396954,0.0,0.0,1.3796915,0.009133391,0.0
3829,557864,4371211,36.75173,True,102245,0.0040324917,2.0767957999999997,33.61159,0.0,0.0,1.0563049,0.0070405044,0.00038175451993075106
3897,559315,4371211,38.717205,True,98821,0.0,1.0331525,36.558582,0.0,0.0,1.1176955,0.0077742943999999994,0.0
3917,559737,4371211,42.497475,True,107424,0.0,0.15517217,40.71693,0.0,0.0,1.6166258,0.008744015,0.0
3920,559782,4371211,38.0802,True,99572,0.0,0.38204536,36.10306,0.0,0.0,1.5853086,0.0097856335,0.0
3966,560800,4371211,36.071697,True,105879,0.0,0.010221795,33.53626,0.0,0.0,2.5126002,0.012614553,0.0
4045,562333,4371211,36.458195,True,100701,0.0,0.81869256,33.952853999999995,0.0,0.0,1.677053,0.009595560999999999,0.0
4078,563039,4371211,38.010075,True,101115,0.0,0.20446245,35.98981,0.0,0.0,1.8029288,0.012871044,0.0
4086,563206,4371211,33.245564,True,95063,0.00061904045,1.9696938000000002,30.194414000000002,0.0,0.0,1.074886,0.0065707313,5.759126549234058e-05
4089,563241,4371211,32.451843,True,90156,0.0,0.65601265,30.190369,0.0,0.0,1.5970743,0.008387391999999999,0.0
4112,563712,4371211,43.52805,True,100877,0.0,0.28984115,42.293312,0.0,0.0,0.9356631,0.00923432,0.0
4113,563727,4371211,38.053047,True,100487,0.0005341715,0.53927886,35.969590000000004,0.0,0.0,1.5377246,0.0064561884,3.473778724746941e-05
4214,565654,4371211,36.274586,True,91273,0.0,0.8109163,34.455395,0.0,0.0,1.001363,0.006913594,0.0
4267,566590,4371211,33.543471999999994,True,88690,0.0,0.060788475,31.884548,0.0,0.0,1.5892291,0.008905185999999999,0.0
4289,566995,4371211,38.068690000000004,True,97092,0.0,0.7313713000000001,36.115192,0.0,0.0,1.2132653,0.008859782,0.0
4301,567191,4371211,37.777203,True,97563,0.0,0.45641455,35.908413,0.0,0.0,1.4007596000000002,0.011615358000000001,0.0
4309,567326,4371211,32.237644,True,84318,0.0,0.57757586,30.411303999999998,0.0,0.0,1.2402393999999999,0.008522891999999999,0.0
4337,567818,4371211,35.70214,True,92809,0.0,0.49343339999999997,33.863873,0.0,0.0,1.3365626,0.008271555,0.0
4359,568236,4371211,38.165623,True,94031,0.0,0.46136308,36.562626,0.0,0.0,1.1324681,0.009164225,0.0
4363,568320,4371211,27.391949,True,80959,0.13870849,0.096696645,25.377302,0.0,0.0,1.9128087999999999,0.0051409590000000005,0.0072515606369021315
4384,568722,4371211,37.723553,True,92739,0.0,0.4024979,36.17839,0.0,0.0,1.1333407,0.009322345,0.0
4451,569953,4371211,33.825511999999996,True,90310,0.0,0.75767523,31.745516,0.0,0.0,1.3159662,0.0063553704,0.0
4490,570664,4371211,35.087376,True,87465,0.0,0.55493885,33.490757,0.0,0.0,1.0341843000000002,0.007492815999999999,0.0
4513,571094,4371211,32.11753,True,87023,0.0,1.4158106000000001,29.704512,0.0,0.0,0.9904620000000001,0.0067456267,0.0
4609,572809,4371211,34.924076,True,85362,0.0,0.34404215,33.550922,0.0,0.0,1.0202662,0.008847131999999999,0.0
4673,573944,4371211,33.024612,True,87854,0.0,0.5046773,31.139837,0.0,0.0,1.3733552,0.006743179,0.0
4857,577074,4371211,28.249813,True,81836,0.0,0.012852723,26.350027,0.0,0.0,1.8777455,0.009187825,0.0
4943,578569,4371211,30.318928000000003,True,76982,0.0,0.051648557000000005,29.04676,0.0,0.0,1.2145928999999998,0.0059258919999999994,0.0
5123,581475,4371211,21.837416,True,65522,0.07565412,0.9075437,19.760877999999998,0.0,0.0,1.163167,0.00582826,0.006504149447155912
5365,585369,4371211,8.832032,True,75368,0.0,0.0147827165,4.707907700000001,0.0,0.0,4.082415,0.026926069,0.0
5399,585860,4371211,28.984133,True,73312,0.0,0.053970084,27.783835999999997,0.0,0.0,1.13638,0.009946886,0.0
5415,586131,4371211,19.808006,True,68717,0.0,0.0,17.654148,0.0,0.0,2.14217,0.011687466,0.0
5489,587356,4371211,7.4273753,True,16626,0.003915216,0.007915555999999999,7.268136,0.0,0.0,0.15046068,0.0008632216,0.002602152269948534
5640,589677,4371211,19.819216,True,51178,0.065054834,0.04027082,18.908985,0.0,0.0,0.8662882,0.0036723805,0.007509606387343152
5751,591288,4371211,17.928417,True,59044,0.0,0.0,16.201632999999998,0.0,0.0,1.7199928,0.006791131999999999,0.0
5901,593264,4371211,17.617355,True,60583,0.0,0.0,15.706676500000002,0.0,0.0,1.9012555,0.009423797,0.0
5983,594444,4371211,18.280165,True,63529,0.04571446,0.03093788,16.249664000000003,0.0,0.0,1.992925,0.0066374424,0.0022938374499793016
6042,595238,4371211,18.371006,True,56762,0.0,0.0,16.864948000000002,0.0,0.0,1.4992378,0.00682132,0.0
6079,595799,4371211,23.914192,True,60779,0.0,0.03000081,22.901,0.0,0.0,0.9778812,0.005310937,0.0
6169,597049,4371211,11.18925,True,26678,0.006536330999999999,0.049332593,10.827885,0.0,0.0,0.31066194,0.0013709822,0.0021040012175292536
6368,599902,4371211,17.73702,True,59588,0.0,0.05063208599999999,15.898795000000002,0.0,0.0,1.7796949,0.007897976,0.0
6512,601914,4371211,15.903792999999999,True,49713,0.07781853,0.048326604,14.560034,0.0,0.0,1.2911780000000002,0.004254727,0.0060269405147857225
6577,602872,4371211,20.648485,True,57204,0.032091875,0.08302427,19.399897,0.0,0.0,1.1591428999999998,0.006421603299999999,0.0027685865996332298
6650,603892,4371211,16.401342,True,51394,0.040308672999999996,0.62409586,14.677832999999998,0.0,0.0,1.0942829,0.005131322,0.0036835696692327
7074,609669,4371211,11.055602,True,23348,0.0,0.0028757963,10.935572,0.0,0.0,0.11615381,0.0010002652,0.0
7160,610774,4371211,16.195904000000002,True,50930,0.0,0.04146548,14.765297,0.0,0.0,1.3810207,0.00811934,0.0
7294,612384,4371211,8.378535000000001,True,19959,0.0,0.015900156999999998,8.104861,0.0,0.0,0.25662124,0.0011524536,0.0
7326,612789,4371211,11.966889,True,32116,0.0,0.0,11.328403,0.0,0.0,0.63531655,0.0031698753999999997,0.0
7359,613164,4371211,13.048021,True,37536,0.0,0.07712333,12.1408615,0.0,0.0,0.82387555,0.0061609754,0.0
7448,614362,4371211,15.249264000000002,True,41614,0.0069525857,0.023192433999999998,14.377016000000001,0.0,0.0,0.8454891999999999,0.003566208,0.000822315140157911
7566,616007,4371211,17.181307,True,44785,0.061625152999999995,0.17110224,16.298199,0.0,0.0,0.70815635,0.003850135,0.008702195920434802
7657,617106,4371211,13.870231,True,38727,0.03514689,0.44102840000000004,12.803164,0.0,0.0,0.6242582,0.0017808770000000002,0.005630184753680449
7780,618886,4371211,10.392227,True,28423,0.015365491,0.054057747,9.777302,0.0,0.0,0.5579859,0.0028819863,0.0027537418060205464
7795,619048,4371211,11.586172,True,30714,0.03372406,0.05430355,10.965906,0.0,0.0,0.5627286,0.0032334721000000003,0.005992952908382478
8402,627157,4371211,13.182260000000001,True,39486,0.0,0.0,12.190913,0.0,0.0,0.9853049,0.00604126,0.0
8522,628956,4371211,14.016257999999999,True,37925,0.0613855,0.14947408,13.194478,0.0,0.0,0.66899765,0.0033082859999999997,0.009175742246628222
8708,632168,4371211,11.292568,True,28583,0.0,0.0,10.816761999999999,0.0,0.0,0.47445956,0.0013468877,0.0
8720,632447,4371211,8.218925,True,20571,0.0,0.007330056999999999,7.8829145,0.0,0.0,0.32716903,0.001511489,0.0
8759,633074,4371211,12.151587,True,34427,0.042296212,0.047999885,11.357221000000001,0.0,0.0,0.7437215,0.0026441628999999997,0.00568710357304448
8857,634831,4371211,13.229657000000001,True,36057,0.008889609,0.72427624,12.191419,0.0,0.0,0.31167403,0.0022879988,0.0028522135771145256
8875,635034,4371211,14.727317999999999,True,34229,0.006753805,0.09422584,14.308763500000001,0.0,0.0,0.32285511,0.0014733026,0.002091899675987783
8918,635854,4371211,11.193166999999999,True,34638,0.0,0.0,10.272764,0.0,0.0,0.9165530000000001,0.0038491609,0.0
9069,638878,4371211,9.685764,True,29853,0.0041425102,0.0273252,8.867773,0.0,0.0,0.78707826,0.003587827,0.0005263149054580672
9103,639423,4371211,9.510299,True,26600,0.0,0.0,8.936531,0.0,0.0,0.57365006,0.00011774224500000001,0.0
9109,639580,4371211,9.406052,True,20121,0.0,0.0,9.286388,0.0,0.0,0.11927547,0.0003875226,0.0
9123,639825,4371211,12.949346,True,31206,0.025886137000000004,0.203482,12.444205,0.0,0.0,0.30016413,0.0014932620000000002,0.008623994146135985
9133,639963,4371211,12.075548,True,33529,0.010289944,0.9287141,10.960851,0.0,0.0,0.18548416,0.0004993598599999999,0.005547613337979911
9165,640614,4371211,7.8082743,True,18678,0.01187113,0.024824002999999997,7.556819,0.0,0.0,0.22558112,0.0010503569,0.005262466114185443
9258,642824,4371211,9.30269,True,23570,0.015987555,0.46271157,8.698912,0.0,0.0,0.1408772,0.00018919098,0.011348575213022405
9265,642945,4371211,14.107547,True,30328,0.0,0.0,13.914922,0.0,0.0,0.19169442,0.0009308361,0.0
9298,643577,4371211,11.808772,True,29196,0.009464223,0.39815444,11.18027,0.0,0.0,0.22941624,0.0009310463,0.0041253500624018604
9332,644201,4371211,7.780039,True,30572,0.0,0.0,6.655885700000001,0.0,0.0,1.1144778999999998,0.009675327,0.0
9398,645705,4371211,9.048886999999999,True,23334,0.026281448,0.055340897,8.607403,0.0,0.0,0.38458872,0.0015556422,0.006833650243304068
9409,645992,4371211,9.780536999999999,True,22398,0.0002983736,0.16822195,9.468395,0.0,0.0,0.14363006,0.00028895042,0.00020773757248308605
9413,646055,4371211,9.677952000000001,True,22129,0.0,0.0,9.451205999999999,0.0,0.0,0.22567001,0.0010763872000000001,0.0
9468,647271,4371211,6.779363,True,15123,0.0,0.0,6.647290700000001,0.0,0.0,0.13172571,0.00034671519999999995,0.0
9490,647726,4371211,9.810978,True,22225,0.015081589,0.11576669999999999,9.545749,0.0,0.0,0.14885145,0.0006118968599999999,0.010131973185346869
9504,648153,4371211,8.127792,True,19906,0.0,0.0,7.835896000000001,0.0,0.0,0.29112790000000005,0.0007682437400000001,0.0
9533,648941,4371211,11.309499,True,24516,0.0,0.011679383,11.139824,0.0,0.0,0.1572811,0.0007143843,0.0
9537,649078,4371211,7.4103520000000005,True,16911,0.0,0.0,7.238813,0.0,0.0,0.17032595,0.0012135458,0.0
9540,649231,4371211,6.4542103,True,24294,0.0,0.04188313,5.574462400000001,0.0,0.0,0.83207464,0.005790162,0.0
9550,649467,4371211,6.7055545,True,19262,0.012713396,0.23431666,6.151322400000001,0.0,0.0,0.31895795,0.0009575642,0.003985916011812843
9622,651424,4371211,5.045799,True,11739,0.0,0.0,4.9182267,0.0,0.0,0.12658010000000003,0.0009920187,0.0
9627,651644,4371211,6.598819000000001,True,19872,0.0,0.0,6.0992484000000005,0.0,0.0,0.4972438,0.0023266072,0.0
9686,653224,4371211,11.695641,True,26990,0.016350279,0.13961510000000002,11.343065,0.0,0.0,0.21213564,0.0008244872999999999,0.007707464431719254
9734,654714,4371211,7.971564,True,23483,0.0,0.0,7.387957000000001,0.0,0.0,0.5815739999999999,0.0020324644,0.0
9739,655059,4371211,7.656223,True,21706,0.0,0.0,7.1609545,0.0,0.0,0.49257287,0.0026954552000000003,0.0
9757,655720,4371211,9.024296000000001,True,22003,0.008130673,0.04963731,8.687789,0.0,0.0,0.2857587,0.0011114787,0.002845293249164418
9780,656140,4371211,3.8393870000000003,True,9420,0.0,0.0,3.6992872,0.0,0.0,0.13989432,0.00020560302,0.0
9830,658418,4371211,7.8060074,True,24648,0.0,0.0,7.114947,0.0,0.0,0.68737346,0.0036868227,0.0
9862,659783,4371211,8.863742,True,22388,0.01055273,0.03649151,8.487581,0.0,0.0,0.3385553,0.0011135967,0.0031169885687803442
9863,659853,4371211,8.993951,True,21094,0.00903055,0.10321255,8.697394000000001,0.0,0.0,0.19213685,0.0012063472999999999,0.004700061440582585
9864,659865,4371211,7.891032000000001,True,22215,0.04636144,0.07600203,7.353578,0.0,0.0,0.45997944,0.0014726815,0.010079024401612385
9888,660996,4371211,5.4539456,True,14444,0.0,0.0,5.172025,0.0,0.0,0.2814125,0.0005081825,0.0
