,cataid,ra,dec,z,r_e,ellip,pa,npix_re,area_cov_re,v_gas_1_comp_re,v_gas_1_comp_err_re,vdisp_gas_1_comp_re,vdisp_gas_err_1_comp_re,oii3727_re,oii3727_err_re,hbeta_re,hbeta_err_re,oiii5007_re,oiii5007_err_re,oi6300_re,oi6300_err_re,halpha_total_re,halpha_total_err_re,halpha_1_comp_re,halpha_1_comp_err_re,nii6583_re,nii6583_err_re,sii6716_re,sii6716_err_re,sii6731_re,sii6731_err_re,extinction_corr_re,extinction_corr_err_re,sfr_re,sfr_err_re,npix_3kpc_round,area_cov_3kpc_round,v_gas_1_comp_3kpc_round,v_gas_1_comp_err_3kpc_round,vdisp_gas_1_comp_3kpc_round,vdisp_gas_err_1_comp_3kpc_round,oii3727_3kpc_round,oii3727_err_3kpc_round,hbeta_3kpc_round,hbeta_err_3kpc_round,oiii5007_3kpc_round,oiii5007_err_3kpc_round,oi6300_3kpc_round,oi6300_err_3kpc_round,halpha_total_3kpc_round,halpha_total_err_3kpc_round,halpha_1_comp_3kpc_round,halpha_1_comp_err_3kpc_round,nii6583_3kpc_round,nii6583_err_3kpc_round,sii6716_3kpc_round,sii6716_err_3kpc_round,sii6731_3kpc_round,sii6731_err_3kpc_round,extinction_corr_3kpc_round,extinction_corr_err_3kpc_round,sfr_3kpc_round,sfr_err_3kpc_round,npix_1_4_arcsecond,area_cov_1_4_arcsecond,v_gas_1_comp_1_4_arcsecond,v_gas_1_comp_err_1_4_arcsecond,vdisp_gas_1_comp_1_4_arcsecond,vdisp_gas_err_1_comp_1_4_arcsecond,oii3727_1_4_arcsecond,oii3727_err_1_4_arcsecond,hbeta_1_4_arcsecond,hbeta_err_1_4_arcsecond,oiii5007_1_4_arcsecond,oiii5007_err_1_4_arcsecond,oi6300_1_4_arcsecond,oi6300_err_1_4_arcsecond,halpha_total_1_4_arcsecond,halpha_total_err_1_4_arcsecond,halpha_1_comp_1_4_arcsecond,halpha_1_comp_err_1_4_arcsecond,nii6583_1_4_arcsecond,nii6583_err_1_4_arcsecond,sii6716_1_4_arcsecond,sii6716_err_1_4_arcsecond,sii6731_1_4_arcsecond,sii6731_err_1_4_arcsecond,extinction_corr_1_4_arcsecond,extinction_corr_err_1_4_arcsecond,sfr_1_4_arcsecond,sfr_err_1_4_arcsecond,npix_2_arcsecond,area_cov_2_arcsecond,v_gas_1_comp_2_arcsecond,v_gas_1_comp_err_2_arcsecond,vdisp_gas_1_comp_2_arcsecond,vdisp_gas_err_1_comp_2_arcsecond,oii3727_2_arcsecond,oii3727_err_2_arcsecond,hbeta_2_arcsecond,hbeta_err_2_arcsecond,oiii5007_2_arcsecond,oiii5007_err_2_arcsecond,oi6300_2_arcsecond,oi6300_err_2_arcsecond,halpha_total_2_arcsecond,halpha_total_err_2_arcsecond,halpha_1_comp_2_arcsecond,halpha_1_comp_err_2_arcsecond,nii6583_2_arcsecond,nii6583_err_2_arcsecond,sii6716_2_arcsecond,sii6716_err_2_arcsecond,sii6731_2_arcsecond,sii6731_err_2_arcsecond,extinction_corr_2_arcsecond,extinction_corr_err_2_arcsecond,sfr_2_arcsecond,sfr_err_2_arcsecond,npix_3_arcsecond,area_cov_3_arcsecond,v_gas_1_comp_3_arcsecond,v_gas_1_comp_err_3_arcsecond,vdisp_gas_1_comp_3_arcsecond,vdisp_gas_err_1_comp_3_arcsecond,oii3727_3_arcsecond,oii3727_err_3_arcsecond,hbeta_3_arcsecond,hbeta_err_3_arcsecond,oiii5007_3_arcsecond,oiii5007_err_3_arcsecond,oi6300_3_arcsecond,oi6300_err_3_arcsecond,halpha_total_3_arcsecond,halpha_total_err_3_arcsecond,halpha_1_comp_3_arcsecond,halpha_1_comp_err_3_arcsecond,nii6583_3_arcsecond,nii6583_err_3_arcsecond,sii6716_3_arcsecond,sii6716_err_3_arcsecond,sii6731_3_arcsecond,sii6731_err_3_arcsecond,extinction_corr_3_arcsecond,extinction_corr_err_3_arcsecond,sfr_3_arcsecond,sfr_err_3_arcsecond,npix_4_arcsecond,area_cov_4_arcsecond,v_gas_1_comp_4_arcsecond,v_gas_1_comp_err_4_arcsecond,vdisp_gas_1_comp_4_arcsecond,vdisp_gas_err_1_comp_4_arcsecond,oii3727_4_arcsecond,oii3727_err_4_arcsecond,hbeta_4_arcsecond,hbeta_err_4_arcsecond,oiii5007_4_arcsecond,oiii5007_err_4_arcsecond,oi6300_4_arcsecond,oi6300_err_4_arcsecond,halpha_total_4_arcsecond,halpha_total_err_4_arcsecond,halpha_1_comp_4_arcsecond,halpha_1_comp_err_4_arcsecond,nii6583_4_arcsecond,nii6583_err_4_arcsecond,sii6716_4_arcsecond,sii6716_err_4_arcsecond,sii6731_4_arcsecond,sii6731_err_4_arcsecond,extinction_corr_4_arcsecond,extinction_corr_err_4_arcsecond,sfr_4_arcsecond,sfr_err_4_arcsecond
12,106049,214.59012,0.9495944,0.02614,3.43,0.5555,120.46,64,2.023862,-8.175078,0.18416235,36.071285,0.2197739,30.423313,1.2548311,11.229668,0.17083181,17.779196,0.18779667,1.5298585,0.106484294,39.14631,0.14130744,39.14631,0.14130744,5.5226903,0.07963413,8.689851,0.10410456,6.2599525,0.08719522,1.5953672,0.05886662,0.050327655,0.0018658788,96,2.0011759,-10.124477,0.17571981,34.31557,0.21624532,38.558777,1.5271864,14.010424,0.20551674,21.658155,0.2220072,1.7889621,0.13067836,47.21388,0.16626254,47.21388,0.16626254,6.601463,0.09535621,10.511151,0.1238604,7.7160516,0.10416505,1.4728404,0.05243614,0.05603774,0.002004794,4,3.0787609,-9.812327,0.29003248,26.28126,0.40794483,2.3876252,0.2317782,0.8113783,0.02291195,1.1017631,0.024147809,0.119253054,0.013743297,2.7697654,0.018523669,2.7697654,0.018523669,0.4248133,0.010209534,0.67246735,0.013247243,0.45377156,0.01129737,1.518359,0.10398619,0.0033890083,0.00023320333,12,2.0943952,-10.608058,0.26268384,26.883852,0.365279,6.661684,0.4447605,2.3999906,0.059150994,3.4158132,0.06455593,0.33459905,0.0343147,8.067659,0.048306163,8.067659,0.048306163,1.228764,0.026871726,1.9566101,0.035689548,1.3613999,0.030544227,1.4642185,0.08764408,0.00951938,0.00057264755,32,1.7671459,-11.159205,0.21072444,29.603441,0.27786356,16.57497,0.89428985,6.2437167,0.111720696,9.176226,0.122377835,0.83235383,0.06989518,21.22002,0.09781554,21.22002,0.09781554,3.1129806,0.05446769,4.884547,0.071922995,3.5369976,0.06070768,1.5026238,0.0655248,0.025695156,0.0011267295,52,1.9332877,-10.822486,0.18631622,31.345009,0.23874885,25.44638,1.1762751,9.330858,0.15102969,14.0646305,0.16438122,1.1934271,0.09226727,31.809837,0.12513328,31.809837,0.12513328,4.5360956,0.07010045,7.127424,0.09188233,5.1773596,0.07743668,1.513583,0.05950049,0.03879921,0.0015328542
13,106065,214.51343,0.97595197,0.02545,3.91,0.7071,42.07,56,1.9855659,38.05153,0.22709402,34.237423,0.28593153,16.028519,0.9688623,6.89145,0.13419135,18.583523,0.16943459,0.80678844,0.06416283,23.99002,0.10617249,23.99002,0.106172495,1.6456963,0.05733051,3.8264813,0.09188998,2.7268875,0.06750344,1.5901403,0.074937396,0.029109756,0.0013778706,96,2.101814,38.85396,0.25753587,31.097439,0.34443077,19.383804,1.3424802,7.4803047,0.18490489,19.441727,0.2099201,0.94369996,0.086422466,25.340908,0.13777794,25.340908,0.13777794,1.7879801,0.07614735,4.202649,0.12312577,3.0637276,0.08834417,1.491238,0.08907322,0.028836438,0.0017295517,4,3.0787609,45.142178,0.44047034,20.136938,0.7578814,0.97884053,0.1601935,0.43696016,0.024811795,1.0696193,0.022474086,0.062101074,0.008717563,1.4170952,0.015876241,1.4170952,0.01587624,0.12996142,0.00814904,0.28687024,0.01372318,0.20443991,0.009717597,1.3453496,0.18376222,0.0014548112,0.00019938097,12,2.0943952,44.10075,0.41957706,20.171497,0.7322632,2.975811,0.35063046,1.2574059,0.054162204,3.1424334,0.06444474,0.15850286,0.023858001,4.105332,0.04099098,4.105332,0.04099098,0.3594252,0.022294447,0.77010614,0.03696412,0.5898149,0.026164547,1.3668349,0.14263105,0.0042819027,0.0004488631,32,1.7671459,43.521683,0.3243678,24.182392,0.50629485,7.6151237,0.73336685,3.1381536,0.10005805,8.218304,0.12040954,0.37207767,0.045872383,10.32852,0.077025294,10.32852,0.077025294,0.81441814,0.04158679,1.8304224,0.06981959,1.3798059,0.048569888,1.3930124,0.10764913,0.01097907,0.00085238146,52,1.9332877,41.68564,0.28387538,26.916468,0.41148916,11.73221,0.9932353,4.6055717,0.12904973,12.199011,0.15604432,0.5851038,0.06099648,15.710308,0.09610123,15.710308,0.09610125,1.1718588,0.054453444,2.6992505,0.0887609,2.0261464,0.06315716,1.5157337,0.10259314,0.018171053,0.0012349287
14,106331,215.5132,0.86205316,0.03599,7.04,0.4376,60.68,418,2.0023084,-15.166334,0.17433462,55.170837,0.18280095,72.42206,2.8358512,32.26688,0.40135288,34.531826,0.39684436,5.317052,0.21140815,123.17513,0.3023568,123.17513,0.30235678,25.419659,0.21257408,27.571468,0.23980999,18.825233,0.20695247,1.9767153,0.059145525,0.37740657,0.011330362,52,2.0316527,-5.8923106,0.21105547,38.35929,0.24608813,13.732864,0.87716675,6.593117,0.14707449,5.5259852,0.1309757,1.1074027,0.065431096,26.09903,0.10931967,26.09903,0.10931967,6.6230626,0.07285024,6.265528,0.082614385,4.256183,0.065886535,2.1535525,0.115355484,0.08712085,0.0046808925,4,3.0787609,-11.456278,0.30347544,31.268236,0.39073738,0.988981,0.09449565,0.5490502,0.048667457,0.40320066,0.016494507,0.099431284,0.008948834,2.257906,0.034407753,2.257906,0.034407753,0.6775256,0.010441595,0.5697305,0.011974286,0.38602367,0.009048426,2.3563375,0.500151,0.008246804,0.0017549535,12,2.0943952,-9.682777,0.2796608,32.815643,0.35008755,3.3516202,0.31543902,1.5936196,0.04862029,1.206751,0.045368794,0.3013904,0.02320326,6.5758386,0.03795212,6.5758386,0.037952118,1.9360111,0.027307702,1.6355851,0.030801326,1.1173706,0.023959335,2.3752706,0.17405751,0.024210654,0.0017796272,32,1.7671459,-7.840034,0.24027877,37.06563,0.28414387,8.700678,0.64995384,4.1182775,0.2586393,3.347922,0.094378516,0.7262426,0.04766665,16.363882,0.17586954,16.363882,0.17586954,4.42574,0.05423846,3.999954,0.060539033,2.737271,0.048143845,2.1727967,0.3267216,0.055112198,0.008308315,52,1.9332877,-5.8923106,0.21105547,38.35929,0.24608813,13.732864,0.87716675,6.593117,0.14707449,5.5259852,0.1309757,1.1074027,0.065431096,26.09903,0.10931967,26.09903,0.10931967,6.6230626,0.07285024,6.265528,0.082614385,4.256183,0.065886535,2.1535525,0.115355484,0.08712085,0.0046808925
15,106343,215.6334,0.8455767,0.04007,2.47,0.0257,119.99,76,1.949972,-10.597447,0.34468052,20.05675,0.61682445,9.143728,0.91615236,3.1044292,0.13008687,4.765649,0.1274865,0.71680045,0.07200873,10.900119,0.09009292,10.900119,0.09009292,2.4501662,0.06359237,2.776185,0.06450595,1.9948148,0.063254975,1.6226951,0.16356435,0.03418872,0.0034577195,44,1.9650398,-10.791774,0.45115882,19.966019,0.8150338,5.0082674,0.60520643,1.6543397,0.096314296,2.6873195,0.0907166,0.4228676,0.05243723,5.7890344,0.06634699,5.7890344,0.06634699,1.4126515,0.04603891,1.5469582,0.04630178,1.1188488,0.04556775,1.6098019,0.22542728,0.018013299,0.0025309115,4,3.0787609,-12.201193,1.0084854,18.671535,1.9253304,0.41095293,0.074123055,0.12281623,0.038450498,0.18549348,0.014703784,0.020669993,0.008594468,0.36871338,0.025193315,0.36871338,0.025193315,0.13453458,0.0075336974,0.11848933,0.00735126,0.09527945,0.0076137837,1.1212913,0.84797114,0.00079913845,0.00060680637,12,2.0943952,-12.217945,0.88806564,18.632462,1.6934149,1.3589659,0.28089488,0.40773752,0.03690434,0.6044682,0.03599961,0.072033636,0.0229191,1.225326,0.027477674,1.225326,0.027477676,0.3779217,0.02081756,0.36687425,0.02098514,0.26083472,0.021154739,1.1239619,0.24734142,0.0026620605,0.0005888524,32,1.7671459,-11.174841,0.5394224,19.704504,0.98719376,3.6149788,0.5214313,1.1619966,0.07623124,1.8868184,0.0728718,0.27302688,0.043121565,3.950421,0.053068858,3.950421,0.053068854,1.0147021,0.03844527,1.0849496,0.038691387,0.78489417,0.03804588,1.5037344,0.23764612,0.011482309,0.0018211772,52,1.9332877,-10.792891,0.41051236,20.013601,0.7404409,6.0813093,0.6950605,2.002249,0.11008793,3.2389855,0.10362437,0.5130493,0.05819141,7.068398,0.073596604,7.068398,0.073596604,1.688299,0.050952468,1.864764,0.051295295,1.3496225,0.050511666,1.6435807,0.21705785,0.022455707,0.0029747933
16,106376,215.8112,0.97833925,0.0401,8.51,0.1453,153.7,818,1.9947114,12.339678,0.046312742,33.039223,0.057017226,178.76599,4.1570415,135.7012,0.6141738,99.803345,0.57642484,11.196148,0.32751226,561.23267,0.54956776,561.23267,0.54956776,189.49149,0.36466178,88.81064,0.30428872,68.27595,0.2917731,2.3881195,0.026098147,2.594674,0.028469045,44,1.96261,-6.487572,0.112578,27.817865,0.1514272,6.3406334,0.699276,8.830713,0.19499367,2.3855193,0.10961278,0.7385676,0.06527222,45.964386,0.15725172,45.964386,0.1572517,18.126087,0.08581986,6.463871,0.06694345,4.835717,0.063827194,4.1090436,0.21668483,0.36563355,0.019321723,4,3.0787609,-5.9045954,0.15272655,27.553589,0.20603184,0.83395195,0.10098972,1.2814131,1.3192656,0.2698515,0.018870953,0.087250166,0.011690218,6.892609,0.98815817,6.892609,0.98815817,2.675645,0.017234948,0.89610213,0.012914601,0.70075375,0.01243521,4.4403296,13.320989,0.059249226,0.17795052,12,2.0943952,-6.225121,0.1329218,27.561773,0.17808057,2.2024188,0.28488916,3.5339737,0.06049989,0.8330873,0.050249573,0.23697753,0.028232355,18.287186,0.058329597,18.287186,0.058329597,7.1341333,0.04036936,2.4698057,0.030624293,1.8531147,0.02902192,4.0526714,0.16655388,0.14347363,0.005914112,32,1.7671459,-6.622707,0.11723927,27.805738,0.15698944,4.948496,0.6074808,7.1152267,7.7689495,1.8518914,0.0921686,0.56527454,0.055022784,38.495007,5.731356,38.495007,5.731356,15.146756,0.07484817,5.346606,0.057749756,3.9872744,0.05486878,4.5015817,13.5047455,0.33546972,1.0076479,52,1.9332877,-6.557932,0.111353986,27.825415,0.15017642,7.1274595,0.7789611,9.888896,1.3368238,2.7053714,0.12018046,0.8171167,0.07241289,50.697124,1.00385,50.697124,1.00385,20.00973,0.093608394,7.171886,0.07329,5.350112,0.069936424,3.9644964,1.2783092,0.38909456,0.1256957
17,106389,215.90105,1.0076034,0.04009,5.95,0.7866,153.67,104,1.8789182,4.460555,0.33799982,105.978615,0.31085828,14.756784,1.562502,12.730778,0.2719923,5.964401,0.21938488,2.4311986,0.139805,70.63048,0.21783695,70.63048,0.21783695,30.501198,0.15455231,11.87992,0.13083474,7.585043,0.12806073,4.7768326,0.24335052,0.6528192,0.033318054,44,1.9636667,11.7388315,0.22632954,55.552647,0.23915158,6.365304,0.81319773,6.1373253,0.1900372,2.4927452,0.11671022,0.86493,0.07406829,33.152916,0.14072083,33.152916,0.14072083,14.126102,0.084635995,5.4189987,0.07080457,3.8389568,0.06843487,4.4851465,0.33081922,0.28771278,0.021256471,4,3.0787609,7.225786,0.32519633,44.516396,0.36163318,0.5967202,0.10155323,0.64647746,0.25918773,0.21617645,0.01633278,0.106091686,0.0124381175,3.2688408,0.16414219,3.2688408,0.16414219,1.3711672,0.013801124,0.48827562,0.011316391,0.35967186,0.011058511,3.837421,11.512262,0.024271352,0.072824255,12,2.0943952,11.832644,0.2907598,47.973076,0.31620532,1.9636201,0.32457417,1.9597614,0.057385933,0.6977145,0.051360864,0.2652928,0.033138808,10.555367,0.051073328,10.555367,0.051073328,4.435353,0.037621114,1.6178699,0.030494327,1.2139337,0.029827358,4.4542418,0.3119878,0.090972036,0.0063871266,32,1.7671459,12.548522,0.228252,52.246372,0.24350257,4.9163456,0.6943458,4.6937366,0.45109972,1.8456296,0.09483939,0.64845514,0.061879776,26.435661,0.29792738,26.435661,0.29792738,11.183455,0.0710999,4.24547,0.059120502,3.0337274,0.057110507,4.9494944,1.1302963,0.25316975,0.057885725,52,1.9332877,11.592529,0.22442007,57.39012,0.2346666,7.6262884,0.93656486,6.8530145,0.35400668,2.901426,0.13102216,1.0133935,0.08146689,37.385483,0.23687103,37.385483,0.23687103,16.08668,0.09274891,6.097466,0.07727897,4.3800583,0.0752158,4.5906544,0.5638437,0.33207667,0.040841304
18,106507,216.40846,1.0126704,0.05474,5.94,0.7226,118.82,118,2.0849018,-4.2282577,0.45172805,104.28499,0.39626437,20.53235,1.1919516,13.554717,0.22477792,6.776374,0.20482951,2.862587,0.14888665,70.502785,0.29782158,70.502785,0.29782158,24.784012,0.20408086,16.936632,0.16550055,11.676514,0.15604605,4.102131,0.16566734,1.0656493,0.043271754,24,2.0213625,16.263044,0.40570167,50.26439,0.4208672,3.4385667,0.33183748,2.7502427,0.1011056,1.2954596,0.06840667,0.5869174,0.04626757,14.00315,0.1212861,14.00315,0.12128611,5.1772623,0.06794493,3.431671,0.053719424,2.3014917,0.050544545,3.9007964,0.34769654,0.20126928,0.018024588,4,3.0787609,16.665098,0.50250554,45.644375,0.5321189,0.5112674,0.07805619,0.48085433,0.13073774,0.2272271,0.019074626,0.10646883,0.01057922,2.461814,0.087038204,2.461814,0.087038204,0.9218522,0.015645716,0.6073082,0.011945079,0.40780145,0.011244378,3.9517236,2.5569792,0.035845965,0.023228878,12,2.0943952,16.399296,0.46116358,46.579193,0.48785788,1.6272645,0.18966794,1.4200786,0.045316372,0.6524108,0.04378787,0.29477075,0.027900659,7.173499,0.069273286,7.173499,0.069273286,2.6863897,0.04165762,1.7691655,0.032378398,1.186215,0.03046342,3.8286374,0.3012493,0.10119843,0.008022358,32,1.7671459,15.610826,0.39161113,51.85369,0.4022213,4.747573,0.42185283,3.6483114,3.104707,1.7822871,0.08493251,0.74024546,0.056660946,18.235006,2.144983,18.235006,2.144983,6.709894,0.08291001,4.4743004,0.065924525,3.0012112,0.061934214,3.7340255,11.202076,0.25088903,0.7532455,52,1.9332877,15.689003,0.3583707,56.6719,0.3621472,7.981182,0.60082215,5.8035946,0.1970414,2.9850094,0.11509051,1.1894525,0.077736184,28.992992,0.20624739,28.992992,0.20624739,10.479332,0.11097624,7.0694833,0.089440875,4.749902,0.08414196,3.7296035,0.30532658,0.398432,0.032740824
19,106549,216.5541,0.8605753,0.03186,3.14,0.0423,174.33,210,2.0166023,-17.283813,0.48516187,115.80198,0.4760676,55.002098,3.2540145,14.042908,5.752043,34.525875,0.48838165,10.09984,0.3441203,69.870224,4.077718,69.870224,4.077718,77.1457,0.36922094,34.634445,0.42174926,26.864305,0.4232991,3.6940856,11.082256,0.0,0.93503475,68,1.9536414,-23.150436,0.48741084,122.31139,0.46960098,35.28883,2.0915594,8.085669,21.020876,23.299189,0.33889362,7.836939,0.22845775,48.165596,14.787509,48.165596,14.787509,59.31524,0.26208353,24.67414,0.32184562,20.051327,0.32452008,5.649705,16.949116,0.0,0.9907672,4,3.0787609,-27.970606,0.7091485,141.9659,0.6526629,3.9278562,0.3595501,1.015626,20.740705,2.9068608,0.056483567,1.1461986,0.039034657,6.4542537,14.56824,6.4542537,14.56824,8.955373,0.04785973,3.1856768,0.06494448,2.7912598,0.06664155,nan,nan,0.0,0.0,12,2.0943952,-27.18772,0.6099752,140.00098,0.56457245,10.343698,0.79643476,2.8195403,0.33596754,8.005244,0.14165387,3.0133724,0.092062354,17.633644,0.2225147,17.633644,0.2225147,23.323606,0.11014874,8.885969,0.14601976,7.6099396,0.15208207,6.3375683,1.7921543,0.0,0.0381922,32,1.7671459,-26.087658,0.522926,130.13635,0.49570397,22.586933,1.4735204,5.6526303,39.270897,15.934036,0.24921264,6.0874233,0.16569924,34.448895,27.603113,34.448895,27.603113,44.302456,0.19505554,17.76342,0.250359,14.584399,0.25593412,nan,nan,0.0,0.0,52,1.9332877,-24.231512,0.5012202,125.51259,0.4796827,30.65319,1.8723488,7.0336666,18.426188,20.724743,0.30747816,7.200479,0.2063236,43.315586,12.975252,43.315586,12.975252,54.479507,0.24003688,22.267742,0.2989003,18.235418,0.30223826,6.110933,18.332798,0.0,0.9635017
20,106616,216.72113,0.96286047,0.02618,7.29,0.7409,0.32,140,2.0226605,-12.259826,0.07063303,52.22378,0.07155759,168.75781,2.8087053,71.564705,0.35855645,86.90172,0.38012785,nan,nan,316.60773,0.3585557,316.60773,0.35855573,61.755955,0.19873439,65.918564,0.301711,48.44691,0.24646525,2.7997394,0.03393975,0.71655315,0.0087242145,96,2.0013487,-1.4920635,0.060525473,30.704903,0.07430054,112.03525,2.242171,47.966244,0.31699777,51.315422,0.3014646,6.9883885,0.13070707,206.44626,0.28720984,206.44626,0.2872099,42.60246,0.15514053,43.26846,0.2377383,33.241917,0.19475928,2.6236892,0.041817732,0.43785337,0.0070052706,4,3.0787609,-3.7346258,0.10023593,25.253242,0.1354275,6.530693,0.19654438,3.2089882,0.046376165,3.3061264,0.030346984,0.4015105,0.013077554,13.90427,0.03904908,13.90427,0.03904908,2.8366358,0.018146383,2.7885363,0.030813355,2.0935385,0.024384439,2.6654902,0.09261151,0.0299595,0.0010443272,12,2.0943952,-2.3810475,0.08642416,25.91453,0.11494529,20.291857,0.6538313,9.454654,0.08879983,9.884607,0.09047343,1.2132432,0.033971015,40.479263,0.08552211,40.479263,0.08552211,8.306594,0.04499001,8.036084,0.07484234,6.2319984,0.06074666,2.5913224,0.058873355,0.08479365,0.0019347748,32,1.7671459,-1.5903431,0.07324065,26.707623,0.09610208,47.885742,1.213576,21.988632,0.2617228,23.092638,0.17334811,3.0213656,0.071316324,97.22243,0.21245019,97.22243,0.21245019,19.995932,0.091385074,19.533123,0.14845243,15.278955,0.121440224,2.7958717,0.079849266,0.21973184,0.0062938184,52,1.9332877,-1.3943423,0.06686815,27.826897,0.08598559,71.23013,1.5297097,31.616789,0.22092865,33.41302,0.22369017,4.4162035,0.09356252,137.78569,0.21933326,137.78569,0.21933325,28.381487,0.11703398,28.221851,0.18748923,21.741705,0.15261899,2.7020411,0.04570088,0.30095762,0.005112732
21,106634,216.81291,0.9310604,0.05229,2.62,0.633,8.02,30,2.0741029,-10.871067,0.65172,95.6794,0.5840439,1.9184873,0.6666383,3.7532315,0.12333906,0.7132057,0.10826768,0.47842598,0.071552426,23.307728,0.14640407,23.307728,0.14640407,8.793399,0.10039918,3.1776724,0.07330515,2.3749368,0.07398446,6.2327447,0.4921287,0.48672134,0.038552243,24,2.1999352,-2.5329342,0.63482404,84.462685,0.57461935,1.5813643,0.6036047,3.0883253,0.14433175,0.6123542,0.08916644,0.41402072,0.060458317,18.802172,0.14581183,18.802172,0.14581181,7.057889,0.088293046,2.524596,0.063082844,1.8655124,0.06396259,5.947859,0.664982,0.374688,0.041991495,4,3.0787609,-0.48358044,0.75774866,77.28293,0.6959993,0.22640179,0.12081123,0.58915395,0.18069924,0.13685122,0.023424149,0.0810321,0.016046958,4.0889688,0.12420718,4.0889688,0.12420718,1.4761596,0.024259401,0.5324224,0.017019464,0.40008873,0.016813036,8.102982,5.8939157,0.111009404,0.08081597,12,2.0943952,-0.44225833,0.71702904,81.313484,0.65175796,0.7813981,0.3598473,1.6068289,0.06492587,0.35340288,0.058579903,0.22113712,0.03792943,10.427264,0.083329305,10.427264,0.08332929,3.8956814,0.057177067,1.366598,0.04018981,1.0420105,0.040223304,6.9146457,0.6721437,0.24156913,0.023561142,32,1.7671459,-4.1757674,0.6080908,86.06251,0.5511873,2.1089418,0.71302676,3.9062505,0.18041506,0.7333537,0.1119077,0.5331346,0.07249753,23.513277,0.17360613,23.513277,0.17360613,8.884705,0.104546554,3.2119272,0.07548351,2.3630438,0.07654299,5.7905717,0.63918364,0.45617947,0.050467208,52,1.9332877,-9.577797,0.57397604,91.55585,0.52174544,2.9392052,0.9619791,5.601205,0.26622394,1.112347,0.15237106,0.81350917,0.09727882,34.066177,0.23643489,34.066177,0.23643489,12.948614,0.13570726,4.706042,0.100423805,3.4787812,0.10145435,5.9335575,0.672627,0.6772354,0.07691504
22,106638,216.83485,1.0258641,0.02569,22.53,0.4917,80.07,2498,4.256659,5.886168,0.7911194,67.235016,0.84549,39.402042,6.2563596,10.138087,0.7613715,22.833195,0.7890521,2.8089972,0.4925151,32.251347,0.4688393,32.251347,0.4688393,47.12749,0.5189367,10.345668,0.612581,10.666487,0.53580236,1.2855617,0.23207748,0.0,0.0058407015,96,2.0729148,1.3937838,0.79085195,62.975487,0.84958476,12.103058,1.9767444,2.766969,0.46571556,8.258043,0.31994012,1.6258934,0.1960647,12.430292,0.50338453,12.430292,0.50338453,19.203287,0.22215892,5.458445,0.2838858,4.5293064,0.2560216,2.9028325,1.1859617,0.0,0.011522739,4,3.0787609,-1.2955042,1.3536755,62.32959,1.4496633,0.83898306,0.18748349,0.10503139,0.11883822,0.52284604,0.03875857,0.204414,0.02632361,0.93725806,0.11353596,0.93725806,0.11353596,1.4498216,0.028903821,0.4184145,0.04005911,0.35774475,0.03616889,14.663939,43.991817,0.0,0.03209708,12,2.0943952,-0.70750165,1.191739,61.560707,1.2841388,2.5304258,0.5648537,0.4286514,0.08323531,1.540589,0.08825377,0.49374396,0.06279348,2.5461984,0.062491752,2.5461984,0.062491756,4.0214067,0.07109424,1.1822748,0.09724908,0.91629773,0.088913284,5.611976,2.5922256,0.0,0.0051411213,32,1.7671459,0.38697603,0.95680773,60.417843,1.0353382,5.958766,1.0609766,1.103885,1.000833,3.7273989,0.18143901,1.0565854,0.11538821,5.62738,0.6183078,5.62738,0.6183078,9.310246,0.1327954,2.714323,0.17769569,2.1925752,0.16141856,3.9119976,11.735992,0.0,0.051404104,52,1.9332877,0.63602555,0.8741822,61.496696,0.94336635,8.261314,1.3705267,1.7828785,0.2531572,5.4683156,0.24199128,1.3860414,0.14959367,8.201278,0.18546191,8.201278,0.18546191,13.248415,0.17109439,3.7986677,0.22532897,3.1156168,0.20457998,3.0696523,1.0416183,0.0,0.0066593685
